Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
01/09/2023,"24 MOUNT EDEN RISE, BLARNEY ST, CORK",Cork,T23Y6V3,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
29/05/2023,"179 BRANDON RD, DRIMNAGH, DUBLIN 12",Dublin,D12E762,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/06/2023,"5 SUTTONFIELD PARK, BALLYBETAGH ROAD, KILTERNAN",Dublin,,"€660,793.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
29/06/2023,"APARTMENT 2, 99 GORDON STREET, DUBLIN 4",Dublin,D04HA26,"€233,750.00",No,No,Second-Hand Dwelling house /Apartment,,53.3392453,-6.2331802
25/10/2023,"4 Ardrath View, Crodaun, Celbridge",Kildare,,"€330,396.47",No,Yes,New Dwelling house /Apartment,,53.33861,-6.54361
14/08/2023,"30 MOONLOUN, TRAMORE, WATERFORD",Waterford,X91CD82,"€66,287.44",Yes,No,Second-Hand Dwelling house /Apartment,,52.1648626,-7.1592088
28/07/2023,"TÍR  NA NÓG, 138 HOWTH ROAD, SUTTON",Dublin,D13E6P5,"€1,126,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/07/2023,"21 PARKVIEW, HAROLDS CROSS RD, DUBLIN 6W",Dublin,D6WX258,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/05/2023,"11 OLD CHURCH ST, CAHIR, TIPPERARY",Tipperary,E21CX71,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3753224,-7.9232965
24/11/2023,"170 CRANN NUA, PORTARLINGTON, CO. LAOIS",Laois,R32DR77,"€141,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.16222,-7.19111
21/06/2023,"DRUMNASILLA, RAVENSDALE, DUNDALK",Louth,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
31/03/2023,"4 ORCHARD RISE, CARRIGALINE, CO CORK",Cork,P43XA46,"€327,500.00",No,No,Second-Hand Dwelling house /Apartment,,51.8094676,-8.3949199
30/03/2023,"21 Oak Park, Malahide",Dublin,,"€585,903.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
03/11/2023,"APARTMENT 34, THE PLATFORM, LUCAN",Dublin,,"€285,222.91",No,Yes,New Dwelling house /Apartment,,53.3379978,-6.4698562
20/01/2023,"103 ASHFIELD EAST, OLD GOLF LINKS RD, KILKENNY",Kilkenny,R95H9V9,"€268,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
17/11/2023,"31 GLENBOURNE, BALLINGLANNA, CO. CORK",Cork,T45H685,"€334,801.76",No,Yes,New Dwelling house /Apartment,,51.91611,-8.38667
21/07/2023,"3 NEWBURY COURT, DERRINTURN, CARBURY",Kildare,W91KP30,"€266,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.35861,-6.96583
28/04/2023,"1 DUNSINK PARK, FINGLAS WEST, DUBLIN 11",Dublin,D11V2W7,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/03/2023,"113 GRANITEFIELD, DUN LAOGHAIRE, DUBLIN",Dublin,A96R075,"€535,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.269046,-6.1442438
20/12/2023,"2 The Birches, Curryhills, Prosperous",Kildare,W91KFT8,"€577,092.51",No,Yes,New Dwelling house /Apartment,,53.29028,-6.75389
19/07/2023,"13 WOLFE TONE ST, CLONAKILTY, CORK",Cork,P85X409,"€133,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.6233481,-8.8846864
01/09/2023,"4 BROOMBRIDGE RD, CABRA WEST, DUBLIN 7",Dublin,D07Y9N2,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3726569,-6.2999395
08/12/2023,"APT E1, EDWARD COURT, TRALEE",Kerry,V92CT82,"€147,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.2706998,-9.7012418
26/10/2023,"DRUMARD, BOGHALL ROAD, BRAY",Wicklow,A98HX82,"€615,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
18/10/2023,"1 Valley Drive, Rowleys Lock, Boyne Road",Meath,,"€389,867.84",No,Yes,New Dwelling house /Apartment,,53.66667,-6.66667
26/05/2023,"10 BELVEDERE HILLS, MULLINGAR, WESTMEATH",Westmeath,N91Y2P3,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.514262,-7.3376082
15/09/2023,"3 BRUCE TERRACE, UPPER DARGLE RD, BRAY",Wicklow,A98H921,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
03/05/2023,"3 Harrington Street, Dublin 8",Dublin,D08F682,"€1,600,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3323799,-6.2655224
26/04/2023,"147 beaulieu Village, termonfeckin road, drogheda",Louth,,"€280,132.16",No,Yes,New Dwelling house /Apartment,,53.71889,-6.34778
28/07/2023,"45 MOUNTAIN VIEW DR, BRAY, WICKLOW",Wicklow,A98VY77,"€444,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
31/07/2023,"THE GRANARY INN, CHURCH STREET, CAHIR",Tipperary,E21X990,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
21/09/2023,"NEWLAWN, BALLINDERRY, NENAGH",Tipperary,E45CD53,"€306,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
01/08/2023,"7 Tandy's Avenue, Tandy's Lane, Adamstown",Dublin,,"€497,797.36",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
19/12/2023,"AUGHEYGAULT BIG, DRUMKEEN, COUNTY DONEGAL",Donegal,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.65,-8.11667
20/07/2023,"FARNABLAKE, Athenry",Galway,,"€255,000.00",No,Yes,New Dwelling house /Apartment,,53.29639,-8.74306
24/11/2023,"CASTLECOMER RD, GARRYDUFF, KILKENNY",Kilkenny,R95A068,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.40167,-7.3325
17/07/2023,"110 MCKEE RD, FINGLAS EAST, DUBLIN 11",Dublin,D11RW90,"€397,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3927821,-6.292066
14/04/2023,"BRIDGE STREET, NEWCASTLE WEST, CO. LIMERICK",Limerick,V42X952,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.4502856,-9.0599846
27/07/2023,"79 ASHMOUNT COURT, SILVERSPRINGS, CORK",Cork,T23VY07,"€298,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
04/07/2023,"11 THE GROVE, CASTLE OAKS, BREAGAGH VALLEY",Kilkenny,,"€286,343.61",No,Yes,New Dwelling house /Apartment,,52.65417,-7.25222
15/12/2023,"8 Oak Park, The Willows, Dunshaughlin",Meath,,"€378,854.63",No,Yes,New Dwelling house /Apartment,,53.5062985,-6.5330097
31/01/2023,"1 GALLAUN RD, POPPINTREE, DUBLIN 11",Dublin,D11FR84,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/07/2023,"6 The Park, Coachroad Meadows, Clane",Kildare,,"€427,312.00",No,Yes,New Dwelling house /Apartment,,53.29139,-6.68917
21/12/2023,"3 Priory Court, Delgany",Wicklow,,"€881,057.00",No,Yes,New Dwelling house /Apartment,,53.13083,-6.09139
22/03/2023,"20 CHAPEL FARM ROW, CHAPEL FARM, LUSK",Dublin,K45N564,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5241515,-6.1722812
04/12/2023,"32 LOHUNDA PARK, CLONSILLA, DUBLIN 15",Dublin,D15KD8F,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3877509,-6.4108286
21/12/2023,"39 ALDERWOOD RISE, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin,D24H4X0,"€288,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2878354,-6.3817513
18/12/2023,"16 ALEXANDRA WALK, WHITEFRIER ST DUBLIN 8, DUBLIN",Dublin,N12NA34,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/04/2023,"143 Station Walk, Rickardstown, Newbridge",Kildare,,"€356,828.00",No,Yes,New Dwelling house /Apartment,,53.18194,-6.79667
28/06/2023,"32 Alder Avenue, Cluain Ard, Cobh",Cork,,"€260,000.00",Yes,Yes,New Dwelling house /Apartment,,51.85722,-8.29917
05/07/2023,"24 The Way, Varty Wood, Ashford",Wicklow,,"€308,370.04",No,Yes,New Dwelling house /Apartment,,53.00833,-6.11139
20/11/2023,"21 RIVERSIDE GREEN, KILCULLEN, KILDARE",Kildare,R56VY29,"€220,264.31",No,Yes,New Dwelling house /Apartment,,53.13028,-6.74444
10/02/2023,"20 ST MOCHTAS RD, CLONSILLA, DUBLIN 15",Dublin,D15A4X8,"€382,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/02/2023,"145 SHANOWEN RATHCORMAC, RATHCORMAC, CORK",Cork,P61AX24,"€20,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.07694,-8.28194
20/02/2023,"8 Ardrath Meadow, Crodaun, Celbridge",Kildare,,"€403,082.00",No,Yes,New Dwelling house /Apartment,,53.33861,-6.54361
30/08/2023,"1 BALLYCASEY CT, BALLYCASEY, SHANNON",Clare,V14YP11,"€237,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.70389,-8.86417
03/02/2023,"1 LIOS NA CRI, ORANMORE, GALWAY",Galway,H91PR2X,"€599,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.271842,-8.9229521
05/04/2023,"APT 403, THE EDGES 2 BLOCK 2, BEACON SOUTH QUATER DUBLIN 18",Dublin,D18F7P1,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/07/2023,"43 Cill Stuifin, School Road, Lahinch",Clare,,"€348,018.00",No,Yes,New Dwelling house /Apartment,,52.93268,-9.33666
25/01/2023,"29, REDMONDS COURT, KILBARRACK DUBLIN 5",Dublin,D05WV60,"€210,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/07/2023,"WILLIAMSTOWN, BALLYKEERAN, ATHLONE",Westmeath,N37X293,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
31/08/2023,"13A WESTWAY CLOSE, CORDUFF, BLANCHARDSTOWN",Dublin,D15KN59,"€278,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4014968,-6.3702279
18/12/2023,"24 Oak Place, The Willows, Dunshaughlin",Meath,,"€396,476.00",No,Yes,New Dwelling house /Apartment,,53.5048575,-6.532079
14/02/2023,"BALLAGHADERRY, MOUNTBOLUS, TULLAMORE",Offaly,R35ED35,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27389,-7.48889
06/04/2023,"93 THE WATERMILL, BETTYGLEN, RAHENY",Dublin,D05E2P7,"€497,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/02/2023,"CHAPELTOWN, VALENTIA, KERRY",Kerry,V23K720,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16667,-9.75
06/04/2023,"APT 74, STEELWORKS, FOLEY ST DUBLIN 1",Dublin,D01E170,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/11/2023,"CARROWHUGH, GREENCASTLE, DONEGAL",Donegal,F91RX28,"€352,500.00",No,No,Second-Hand Dwelling house /Apartment,,55.2283796,-6.9664013
11/08/2023,"4 PALACEANNE LAWN, SOUTH DOUGLAS RD, CORK",Cork,T12D8H2,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
27/04/2023,"LOWER BALLYMANAGH, VALENTIA, BALLYMANAGH",Kerry,V23W592,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16667,-9.75
26/10/2023,"OAKVIEW, BEAUPARC, NAVAN",Meath,C15XT1X,"€665,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
29/05/2023,"32 The Crescent, Richmond Rise, Knocknahorgan",Cork,,"€394,273.00",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
20/09/2023,"10 The Barn, Coachroad Meadows, Clane",Kildare,,"€440,088.00",No,Yes,New Dwelling house /Apartment,,53.29139,-6.68917
22/08/2023,"88 BURNELL SQUARE, NORTHERN CROSS, MALAHIDE ROAD",Dublin,D17PT61,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/07/2023,"BRIDGE ST, KILKELLY, MAYO",Mayo,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.86667,-8.85
12/12/2023,"16 THE BRAMBLES, CASTLEPARK, MALLOW",Cork,P51FPC9,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
26/05/2023,"11 NAUGHTONS PLACE, LIMERICK, LIMERICK",Limerick,V94HT7V,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
24/11/2023,"CARRIGCASTLE, BALLYLANEEN, KILMACTHOMAS",Waterford,X42YH59,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.20972,-7.42583
11/12/2023,"70 Station View, Kilnacloy, Monaghan",Monaghan,,"€277,533.03",No,Yes,New Dwelling house /Apartment,,54.25,-6.96667
14/03/2023,"47  The Avenue, Royal Oaks, Enfield",Meath,,"€365,638.00",No,Yes,New Dwelling house /Apartment,,53.41419,-6.83229
16/10/2023,"Correnagh, Letterkenny, Co. Donegal",Donegal,,"€445,639.00",No,Yes,New Dwelling house /Apartment,,54.95,-7.73333
18/08/2023,"57 SAND HILLS, HACKETSTOWN RD, CARLOW",Carlow,R93R9C8,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
15/09/2023,"247 MARYBOROUGH VILLAGE, MOUNTRATH ROAD, PORTLAOISE",Laois,R32F9T8,"€307,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
27/01/2023,"46 MAIGH RIOCAIRD, HEADFORD RD, GALWAY",Galway,H91A3K8,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
16/02/2023,"CLOONAGH, DRUMLISH, LONGFORD",Longford,N39H928,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.81667,-7.76667
06/11/2023,"48 LIFFEY CRESCENT, LIFFEY VALLEY PARK, LUCAN",Dublin,K78N735,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/10/2023,"THE HAWTHORNS, FRENCH FURZE, CARRIGALINE",Cork,P43A567,"€565,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.81167,-8.39861
21/12/2023,"15 The Avenue, Cluain Glasan, Ayrfield",Kilkenny,,"€330,396.48",No,Yes,New Dwelling house /Apartment,,52.65417,-7.25222
22/06/2023,"GARRANASPIC, KINSALEBEG, YOUGHAL",Waterford,P36R244,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
07/12/2023,"123 RAIL PARK, MAYNOOTH, KILDARE",Kildare,W23VW54,"€558,499.00",No,No,Second-Hand Dwelling house /Apartment,,53.3748086,-6.5858405
13/10/2023,"89 CROMWELLSFORT DR, MULGANNON, WEXFORD",Wexford,Y35X0X8,"€236,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
27/10/2023,"18 HOLYWELL CRESCENT SOUTH, SWORDS, CO DUBLIN",Dublin,K67W210,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.38046,-6.27113
25/07/2023,"16B FOREST PARK, KILLYGORDON, FOREST PARK",Donegal,F93EY79,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.91667,-8.0
16/05/2023,"58 FEALE DRIVE, LISTOWEL, CO KERRY",Kerry,V31XK63,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.44639,-9.485
23/11/2023,"21 HAZELBROOK, BALLYVINITER, MALLOW",Cork,P51NWY1,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
15/02/2023,"KILBRIEN HOUSE, CORK ROAD, WATERFORD",Waterford,X91A32N,"€290,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
07/07/2023,"CURRABAUN, DOORY, BALLYMAHON",Longford,,"€28,850.42",No,No,Second-Hand Dwelling house /Apartment,,,
21/04/2023,"19 FORTH HILL, REDWOOD, CLARA ROAD",Offaly,,"€284,634.00",No,Yes,New Dwelling house /Apartment,,53.35222,-7.20167
15/08/2023,"13 ARDFALLEN EST, DOUGLAS RD, CORK",Cork,T12A9W6,"€588,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
06/09/2023,"83 MEADOWBANK, BAILE NA NDEISE, CORK ROAD",Waterford,X91X3PV,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
13/12/2023,"5 GORTOOLAN, BALLYCONNELL, CAVAN",Cavan,H14XT32,"€87,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-7.58333
26/05/2023,"8 BEALACH NA CEARTAN, WILLIAMSTOWN, CO GALWAY",Galway,F45EY00,"€180,616.00",No,Yes,New Dwelling house /Apartment,,53.68333,-8.58333
25/10/2023,"2 HERITAGE AVE, ROCHFORD MANOR, TRIM",Meath,C15X0Y5,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.555,-6.79167
16/03/2023,"89A MOOREFIELD PARK, MOOREFIELD, CO. KILDARE",Kildare,W12RY29,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
02/11/2023,"DERRYCALLAN SOUTH, GORT, GALWAY",Galway,H91N80E,"€172,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.06639,-8.81667
11/01/2023,"1 MILLMOUNT CLOSE, DROGHEDA, CO LOUTH",Louth,A92X49K,"€220,750.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
21/02/2023,"71 LAKE DR, KILMINCHY VILLAGE, DUBLIN RD",Laois,R32AY9R,"€214,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0,-7.4
08/12/2023,"44 Thornhill Oaks, Cherry Garth, Mount Merrion",Dublin,A94R9W3,"€1,057,268.80",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
22/02/2023,"2 CLOUNALOUR CLOSE, TRALEE, KERRY",Kerry,V92P920,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
29/08/2023,"53 CLIFFSIDE, NEWTOWN, TRAMORE",Waterford,X91Y3XD,"€506,607.92",No,Yes,New Dwelling house /Apartment,,52.1444774,-7.1693209
20/01/2023,"26 ST ALPHONSUS RD, WATERFORD, WATERFORD",Waterford,X91DP6X,"€169,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.2521751,-7.103851
07/11/2023,"GLASSHOUSE, SLIEVERUE, KILKENNY",Kilkenny,X91W0XW,"€167,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
24/07/2023,"75 FOREST WOOD AVE, SANTRY, DUBLIN 9",Dublin,D09F583,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
29/09/2023,"BOTHAN, BARRACK HILL, KINSALE",Cork,P17TY29,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.7075,-8.53056
27/07/2023,"1 RATHMORE AVE, TYRELLSTOWN, DUBLIN 15",Dublin,D15W8K6,"€256,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4189996,-6.389992
25/04/2023,"26 Balfeddock Manor, Termonfeckin",Louth,,"€334,801.00",No,Yes,New Dwelling house /Apartment,,53.7533471,-6.2749887
31/05/2023,"119 Kilbelin Abbey, Athgarvan Road, Newbridge",Kildare,,"€484,581.49",No,Yes,New Dwelling house /Apartment,,53.18194,-6.79667
27/04/2023,"36 Manor View, Roxborough Manor, Mulgannon",Wexford,,"€240,528.63",No,Yes,New Dwelling house /Apartment,,52.5,-6.66667
05/05/2023,"179 CASHEL RD, CRUMLIN, DUBLIN 12",Dublin,D12K2Y5,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3252077,-6.3090705
06/12/2023,"3 SNOWDROP WALK, DARNDALE, DUBLIN 17",Dublin,D17W726,"€206,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.4010434,-6.189047
18/12/2023,"4 FERNS WOOD, FERNS BRIDGE, Monasterevin",Kildare,,"€312,776.00",No,Yes,New Dwelling house /Apartment,,53.1506313,-7.0587085
14/08/2023,"DRUHCRIN, MUFF, KINGSCOURT",Cavan,A82HP27,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.90806,-6.80556
10/07/2023,"10 the Court, Elmbury, Carrigtwohill",Cork,,"€258,258.45",No,Yes,New Dwelling house /Apartment,,51.90833,-8.26333
28/03/2023,"110 THE EDGES 1, BEACON SOUTH QUARTER, BLACKTHORN RD DUBLIN 18",Dublin,D18ED34,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
03/02/2023,"11 DUN EMER CRESCENT, LUSK, DUBLIN",Dublin,K45AK59,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5261615,-6.1801675
19/04/2023,"10 ADDISON HALL, ADDISON PARK, OLD FINGLAS ROAD",Dublin,D11W903,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/06/2023,"GREENCASTLE, DONEGAL",Donegal,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.2036701,-6.981019
12/07/2023,"31 AUBURN PARK, FETHARD RD, CLONMEL",Tipperary,E91CA25,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
18/04/2023,"50 Blackmillers Hill, Rathbride Road, Kildare",Kildare,,"€290,748.90",No,Yes,New Dwelling house /Apartment,,53.15611,-6.91444
05/04/2023,"APT 7, CRUISES HILL, THE NAUL",Dublin,K32D958,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/07/2023,"20 PALMERSTOWN HALL, UPPER DOMINICK ST, DUBLIN 7",Dublin,D07Y422,"€306,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/08/2023,"19 EDWARD SQ, BLOOMFIELD AVE, DONNYBROOK",Dublin,D04X9C4,"€1,700,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/11/2023,"APT 4, THE FORGE, HIGH ST",Meath,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
04/04/2023,"16 BELVERDERE GREEN, KNOCKSEDAN DEMESNE, SWORDS",Dublin,,"€431,718.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
31/03/2023,"130A SILCHESTER PARK, GLENAGEARY, DUBLIN",Dublin,A96X0F9,"€900,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2810022,-6.1327337
07/06/2023,"4 ST MARYS TERRACE, ASKEATON, LIMERICK",Limerick,V94TR5W,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.59972,-8.97556
31/10/2023,"TILIA, KILTIPPER RD, TALLAGHT DUBLIN 24",Dublin,D24TXE2,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
27/03/2023,"8  Bell View Crescent, Castle Court, Whitechurch",Cork,T34HF40,"€277,533.00",No,Yes,New Dwelling house /Apartment,,51.98139,-8.51389
18/08/2023,"13 ST MOCHTAS RD, CLONSILLA, DUBLIN 15",Dublin,D15V3H7,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/11/2023,"38 THE MILL, BALTINGLASS, WICKLOW",Wicklow,W91EW42,"€197,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.93722,-6.70917
02/11/2023,"37 The Meadow, Monksfield, Abbeyside  Dungarvan",Waterford,,"€220,264.31",Yes,Yes,New Dwelling house /Apartment,,52.0946787,-7.6082696
10/03/2023,"9 An Caireal, Mounthawk, Tralee",Kerry,,"€528,634.00",No,Yes,New Dwelling house /Apartment,,52.27042,-9.70264
21/08/2023,"28 LOSSET HALL, BELGARD SQ WEST, TALLAGHT",Dublin,D24F9F5,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/11/2023,"11 PILLAR PARK, BUNCRANA, DONEGAL",Donegal,F93VFP8,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.13333,-7.45
08/06/2023,"21 SYNGE ST, PORTOBELLO DUBLIN 8, DUBLIN",Dublin,D08W6P8,"€1,500,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3317591,-6.2670546
10/10/2023,"14 The Willows, Elmbury, Carrigtwohill",Cork,,"€396,475.77",No,Yes,New Dwelling house /Apartment,,51.90833,-8.26333
20/12/2023,"10 CASTLE HILL, FERNHILL ROAD, CARRIGALINE",Cork,P43PY86,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.81167,-8.39861
02/06/2023,"OUTRATH, KILKENNY",Kilkenny,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6100505,-7.2240601
13/11/2023,"35 LADYCOVE, RUSH, CO DUBLIN",Dublin,K56H755,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5312418,-6.0925246
31/03/2023,"13 HOLYWELL VILLAS, FELTRIM HALL, SWORDS",Dublin,K67AP11,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
31/01/2023,"BRIDGE RD, PORTUMNA, GALWAY",Galway,H53PX02,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0956408,-8.2076276
10/07/2023,"29 Oakley Park Walk, Oakley Park, Enfield",Meath,,"€308,370.04",No,Yes,New Dwelling house /Apartment,,53.41419,-6.83229
29/09/2023,"11 SHANGORT PARK, KNOCKNACARRA, GALWAY",Galway,H91VX8P,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2619662,-9.1075374
15/12/2023,"7 CLYDE HOUSE, BALLSBRIDGE COURT, DUBLIN 4",Dublin,D04DE03,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/06/2023,"111, Station Walk, Richardstown",Kildare,,"€361,233.00",No,Yes,New Dwelling house /Apartment,,53.09333,-7.01889
03/08/2023,"12 Larch Close, Gleann Fia, Tower",Cork,,"€343,612.33",No,Yes,New Dwelling house /Apartment,,51.91667,-8.6
15/11/2023,"KNOCKAUNAKILL, MAYOABBEY, CLAREMORRIS",Mayo,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71667,-9.0
10/03/2023,"APT 3, 06 REUBEN PLAZA, RIALTO DUBLIN 8",Dublin,D08V960,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/08/2023,"44 ASHBROOK, HOWTH ROAD, CLONTARF",Dublin,D03Y5W8,"€780,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/12/2023,"78 SIENNA, FRANCIS ST, DROGHEDA",Louth,A92C8YF,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
09/10/2023,"CORRIGA, CROSSKEYS, CAVAN",Cavan,H12HE33,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.99083,-7.36056
